"date","geography","SIP"
2020-04-21,"US: Northeast",3
2020-04-22,"US: Northeast",3
2020-04-23,"US: Northeast",3
2020-04-24,"US: Northeast",3
2020-04-25,"US: Northeast",3
2020-04-26,"US: Northeast",3
2020-04-27,"US: Northeast",3
2020-04-28,"US: Northeast",3
2020-04-29,"US: Northeast",3
2020-04-30,"US: Northeast",3
2020-05-01,"US: Northeast",3
2020-05-02,"US: Northeast",3
2020-05-03,"US: Northeast",3
2020-05-04,"US: Northeast",3
2020-05-05,"US: Northeast",3
2020-05-06,"US: Northeast",3
2020-05-07,"US: Northeast",3
2020-05-08,"US: Northeast",3
2020-05-09,"US: Northeast",3
2020-05-10,"US: Northeast",3
2020-05-11,"US: Northeast",3
2020-05-12,"US: Northeast",3
2020-05-13,"US: Northeast",3
2020-05-14,"US: Northeast",3
2020-05-15,"US: Northeast",3
2020-05-16,"US: Northeast",3
2020-05-17,"US: Northeast",3
2020-05-18,"US: Northeast",2
2020-05-19,"US: Northeast",2
2020-05-20,"US: Northeast",2
2020-05-21,"US: Northeast",2
2020-05-22,"US: Northeast",2
2020-05-23,"US: Northeast",2
2020-05-24,"US: Northeast",2
2020-05-25,"US: Northeast",2
2020-05-26,"US: Northeast",2
2020-05-27,"US: Northeast",2
2020-05-28,"US: Northeast",2
2020-05-29,"US: Northeast",2
2020-05-30,"US: Northeast",2
2020-05-31,"US: Northeast",2
2020-02-15,"US: Northwest",1
2020-02-16,"US: Northwest",1
2020-02-17,"US: Northwest",1
2020-02-18,"US: Northwest",1
2020-02-19,"US: Northwest",1
2020-02-20,"US: Northwest",1
2020-02-21,"US: Northwest",1
2020-02-22,"US: Northwest",1
2020-02-23,"US: Northwest",1
2020-02-24,"US: Northwest",1
2020-02-25,"US: Northwest",1
2020-02-26,"US: Northwest",1
2020-02-27,"US: Northwest",1
2020-02-28,"US: Northwest",1
2020-02-29,"US: Northwest",1
2020-03-01,"US: Northwest",1
2020-03-02,"US: Northwest",1
2020-03-03,"US: Northwest",1
2020-03-04,"US: Northwest",1
2020-03-05,"US: Northwest",1
2020-03-06,"US: Northwest",1
2020-03-07,"US: Northwest",1
2020-03-08,"US: Northwest",1
2020-03-09,"US: Northwest",1
2020-03-10,"US: Northwest",1
2020-03-11,"US: Northwest",1
2020-03-12,"US: Northwest",1
2020-03-13,"US: Northwest",1
2020-03-14,"US: Northwest",1
2020-03-15,"US: Northwest",1
2020-03-16,"US: Northwest",1
2020-03-17,"US: Northwest",1
2020-03-18,"US: Northwest",1
2020-03-19,"US: Northwest",1
2020-03-20,"US: Northwest",1
2020-03-21,"US: Northwest",1
2020-03-22,"US: Northwest",1
2020-03-23,"US: Northwest",2
2020-03-24,"US: Northwest",2
2020-03-25,"US: Northwest",2
2020-03-26,"US: Northwest",3
2020-03-27,"US: Northwest",3
2020-03-28,"US: Northwest",3
2020-03-29,"US: Northwest",3
2020-03-30,"US: Northwest",3
2020-03-31,"US: Northwest",3
2020-04-01,"US: Northwest",3
2020-04-02,"US: Northwest",3
2020-04-03,"US: Northwest",3
2020-04-04,"US: Northwest",3
2020-04-05,"US: Northwest",3
2020-04-06,"US: Northwest",3
2020-04-07,"US: Northwest",3
2020-04-08,"US: Northwest",3
2020-04-09,"US: Northwest",3
2020-04-10,"US: Northwest",3
2020-04-11,"US: Northwest",3
2020-04-12,"US: Northwest",3
2020-04-13,"US: Northwest",3
2020-04-14,"US: Northwest",3
2020-04-15,"US: Northwest",3
2020-04-16,"US: Northwest",3
2020-04-17,"US: Northwest",3
2020-04-18,"US: Northwest",3
2020-04-19,"US: Northwest",3
2020-04-20,"US: Northwest",3
2020-04-21,"US: Northwest",3
2020-04-22,"US: Northwest",3
2020-04-23,"US: Northwest",3
2020-04-24,"US: Northwest",3
2020-04-25,"US: Northwest",3
2020-04-26,"US: Northwest",3
2020-04-27,"US: Northwest",3
2020-04-28,"US: Northwest",3
2020-04-29,"US: Northwest",3
2020-04-30,"US: Northwest",3
2020-05-01,"US: Northwest",2
2020-05-02,"US: Northwest",2
2020-05-03,"US: Northwest",2
2020-05-04,"US: Northwest",2
2020-05-05,"US: Northwest",2
2020-05-06,"US: Northwest",2
2020-05-07,"US: Northwest",2
2020-05-08,"US: Northwest",2
2020-05-09,"US: Northwest",2
2020-05-10,"US: Northwest",2
2020-05-11,"US: Northwest",2
2020-05-12,"US: Northwest",1
2020-05-13,"US: Northwest",1
2020-05-14,"US: Northwest",1
2020-05-15,"US: Northwest",1
2020-05-16,"US: Northwest",1
2020-05-17,"US: Northwest",1
2020-05-18,"US: Northwest",1
2020-05-19,"US: Northwest",1
2020-05-20,"US: Northwest",1
2020-05-21,"US: Northwest",1
2020-05-22,"US: Northwest",1
2020-05-23,"US: Northwest",1
2020-05-24,"US: Northwest",1
2020-05-25,"US: Northwest",1
2020-05-26,"US: Northwest",1
2020-05-27,"US: Northwest",1
2020-05-28,"US: Northwest",1
2020-05-29,"US: Northwest",1
2020-05-30,"US: Northwest",1
2020-05-31,"US: Northwest",1
2020-02-15,"US: New York",1
2020-02-16,"US: New York",1
2020-02-17,"US: New York",1
2020-02-18,"US: New York",1
2020-02-19,"US: New York",1
2020-02-20,"US: New York",1
2020-02-21,"US: New York",1
2020-02-22,"US: New York",1
2020-02-23,"US: New York",1
2020-02-24,"US: New York",1
2020-02-25,"US: New York",1
2020-02-26,"US: New York",1
2020-02-27,"US: New York",1
2020-02-28,"US: New York",1
2020-02-29,"US: New York",1
2020-03-01,"US: New York",1
2020-03-02,"US: New York",1
2020-03-03,"US: New York",1
2020-03-04,"US: New York",1
2020-03-05,"US: New York",1
2020-03-06,"US: New York",1
2020-03-07,"US: New York",1
2020-03-08,"US: New York",1
2020-03-09,"US: New York",1
2020-03-10,"US: New York",1
2020-03-11,"US: New York",1
2020-03-12,"US: New York",1
2020-03-13,"US: New York",1
2020-03-14,"US: New York",1
2020-03-15,"US: New York",1
2020-03-16,"US: New York",1
2020-03-17,"US: New York",1
2020-03-18,"US: New York",1
2020-03-19,"US: New York",1
2020-03-20,"US: New York",1
2020-03-21,"US: New York",1
2020-03-22,"US: New York",3
2020-03-23,"US: New York",3
2020-03-24,"US: New York",3
2020-03-25,"US: New York",3
2020-03-26,"US: New York",3
2020-03-27,"US: New York",3
2020-03-28,"US: New York",3
2020-03-29,"US: New York",3
2020-03-30,"US: New York",3
2020-03-31,"US: New York",3
2020-04-01,"US: New York",3
2020-04-02,"US: New York",3
2020-04-03,"US: New York",3
2020-04-04,"US: New York",3
2020-04-05,"US: New York",3
2020-04-06,"US: New York",3
2020-04-07,"US: New York",3
2020-04-08,"US: New York",3
2020-04-09,"US: New York",3
2020-04-10,"US: New York",3
2020-04-11,"US: New York",3
2020-04-12,"US: New York",3
2020-04-13,"US: New York",3
2020-04-14,"US: New York",3
2020-04-15,"US: New York",3
2020-04-16,"US: New York",3
2020-04-17,"US: New York",3
2020-04-18,"US: New York",3
2020-04-19,"US: New York",3
2020-04-20,"US: New York",3
2020-04-21,"US: New York",3
2020-04-22,"US: New York",3
2020-04-23,"US: New York",3
2020-04-24,"US: New York",3
2020-04-25,"US: New York",3
2020-04-26,"US: New York",3
2020-04-27,"US: New York",3
2020-04-28,"US: New York",3
2020-04-29,"US: New York",3
2020-04-30,"US: New York",3
2020-05-01,"US: New York",3
2020-05-02,"US: New York",3
2020-05-03,"US: New York",3
2020-05-04,"US: New York",3
2020-05-05,"US: New York",3
2020-05-06,"US: New York",3
2020-05-07,"US: New York",3
2020-05-08,"US: New York",3
2020-05-09,"US: New York",3
2020-05-10,"US: New York",3
2020-05-11,"US: New York",3
2020-05-12,"US: New York",3
2020-05-13,"US: New York",3
2020-05-14,"US: New York",3
2020-05-15,"US: New York",2
2020-05-16,"US: New York",2
2020-05-17,"US: New York",2
2020-05-18,"US: New York",2
2020-05-19,"US: New York",2
2020-05-20,"US: New York",2
2020-05-21,"US: New York",2
2020-05-22,"US: New York",2
2020-05-23,"US: New York",2
2020-05-24,"US: New York",2
2020-05-25,"US: New York",2
2020-05-26,"US: New York",2
2020-05-27,"US: New York",2
2020-05-28,"US: New York",2
2020-05-29,"US: New York",2
2020-05-30,"US: New York",2
2020-05-31,"US: New York",2
2020-02-15,"US: South East",1
2020-02-16,"US: South East",1
2020-02-17,"US: South East",1
2020-02-18,"US: South East",1
2020-02-19,"US: South East",1
2020-02-20,"US: South East",1
2020-02-21,"US: South East",1
2020-02-22,"US: South East",1
2020-02-23,"US: South East",1
2020-02-24,"US: South East",1
2020-02-25,"US: South East",1
2020-02-26,"US: South East",1
2020-02-27,"US: South East",1
2020-02-28,"US: South East",1
2020-02-29,"US: South East",1
2020-03-01,"US: South East",1
2020-03-02,"US: South East",1
2020-03-03,"US: South East",1
2020-03-04,"US: South East",1
2020-03-05,"US: South East",1
2020-03-06,"US: South East",1
2020-03-07,"US: South East",1
2020-03-08,"US: South East",1
2020-03-09,"US: South East",1
2020-03-10,"US: South East",1
2020-03-11,"US: South East",1
2020-03-12,"US: South East",1
2020-03-13,"US: South East",1
2020-03-14,"US: South East",1
2020-03-15,"US: South East",1
2020-03-16,"US: South East",1
2020-03-17,"US: South East",1
2020-03-18,"US: South East",1
2020-03-19,"US: South East",1
2020-03-20,"US: South East",1
2020-03-21,"US: South East",1
2020-03-22,"US: South East",1
2020-03-23,"US: South East",1
2020-03-24,"US: South East",1
2020-03-25,"US: South East",2
2020-03-26,"US: South East",2
2020-03-27,"US: South East",2
2020-03-28,"US: South East",2
2020-03-29,"US: South East",2
2020-03-30,"US: South East",2
2020-03-31,"US: South East",2
2020-04-01,"US: South East",2
2020-04-02,"US: South East",2
2020-04-03,"US: South East",3
2020-04-04,"US: South East",3
2020-04-05,"US: South East",3
2020-04-06,"US: South East",3
2020-04-07,"US: South East",3
2020-04-08,"US: South East",3
2020-04-09,"US: South East",3
2020-04-10,"US: South East",3
2020-04-11,"US: South East",3
2020-04-12,"US: South East",3
2020-04-13,"US: South East",3
2020-04-14,"US: South East",3
2020-04-15,"US: South East",3
2020-04-16,"US: South East",3
2020-04-17,"US: South East",3
2020-04-18,"US: South East",3
2020-04-19,"US: South East",3
2020-04-20,"US: South East",3
2020-04-21,"US: South East",3
2020-04-22,"US: South East",3
2020-04-23,"US: South East",3
2020-04-24,"US: South East",2
2020-04-25,"US: South East",2
2020-04-26,"US: South East",2
2020-04-27,"US: South East",2
2020-04-28,"US: South East",2
2020-04-29,"US: South East",2
2020-04-30,"US: South East",2
2020-05-01,"US: South East",1
2020-05-02,"US: South East",1
2020-05-03,"US: South East",1
2020-05-04,"US: South East",1
2020-05-05,"US: South East",1
2020-05-06,"US: South East",1
2020-05-07,"US: South East",1
2020-05-08,"US: South East",1
2020-05-09,"US: South East",1
2020-05-10,"US: South East",1
2020-05-11,"US: South East",1
2020-05-12,"US: South East",1
2020-05-13,"US: South East",1
2020-05-14,"US: South East",1
2020-05-15,"US: South East",1
2020-05-16,"US: South East",1
2020-05-17,"US: South East",1
2020-05-18,"US: South East",1
2020-05-19,"US: South East",1
2020-05-20,"US: South East",1
2020-05-21,"US: South East",1
2020-05-22,"US: South East",1
2020-05-23,"US: South East",1
2020-05-24,"US: South East",1
2020-05-25,"US: South East",1
2020-05-26,"US: South East",1
2020-05-27,"US: South East",1
2020-05-28,"US: South East",1
2020-05-29,"US: South East",1
2020-05-30,"US: South East",1
2020-05-31,"US: South East",1
2020-02-15,"US: Southwest",1
2020-02-16,"US: Southwest",1
2020-02-17,"US: Southwest",1
2020-02-18,"US: Southwest",1
2020-02-19,"US: Southwest",1
2020-02-20,"US: Southwest",1
2020-02-21,"US: Southwest",1
2020-02-22,"US: Southwest",1
2020-02-23,"US: Southwest",1
2020-02-24,"US: Southwest",1
2020-02-25,"US: Southwest",1
2020-02-26,"US: Southwest",1
2020-02-27,"US: Southwest",1
2020-02-28,"US: Southwest",1
2020-02-29,"US: Southwest",1
2020-03-01,"US: Southwest",1
2020-03-02,"US: Southwest",1
2020-03-03,"US: Southwest",1
2020-03-04,"US: Southwest",1
2020-03-05,"US: Southwest",1
2020-03-06,"US: Southwest",1
2020-03-07,"US: Southwest",1
2020-03-08,"US: Southwest",1
2020-03-09,"US: Southwest",1
2020-03-10,"US: Southwest",1
2020-03-11,"US: Southwest",1
2020-03-12,"US: Southwest",1
2020-03-13,"US: Southwest",1
2020-03-14,"US: Southwest",1
2020-03-15,"US: Southwest",1
2020-03-16,"US: Southwest",1
2020-03-17,"US: Southwest",1
2020-03-18,"US: Southwest",1
2020-03-19,"US: Southwest",2
2020-03-20,"US: Southwest",2
2020-03-21,"US: Southwest",2
2020-03-22,"US: Southwest",2
2020-03-23,"US: Southwest",2
2020-03-24,"US: Southwest",3
2020-03-25,"US: Southwest",3
2020-03-26,"US: Southwest",3
2020-03-27,"US: Southwest",3
2020-03-28,"US: Southwest",3
2020-03-29,"US: Southwest",3
2020-03-30,"US: Southwest",3
2020-03-31,"US: Southwest",3
2020-04-01,"US: Southwest",3
2020-04-02,"US: Southwest",3
2020-04-03,"US: Southwest",3
2020-04-04,"US: Southwest",3
2020-04-05,"US: Southwest",3
2020-04-06,"US: Southwest",3
2020-04-07,"US: Southwest",3
2020-04-08,"US: Southwest",3
2020-04-09,"US: Southwest",3
2020-04-10,"US: Southwest",3
2020-04-11,"US: Southwest",3
2020-04-12,"US: Southwest",3
2020-04-13,"US: Southwest",3
2020-04-14,"US: Southwest",3
2020-04-15,"US: Southwest",3
2020-04-16,"US: Southwest",3
2020-04-17,"US: Southwest",3
2020-04-18,"US: Southwest",3
2020-04-19,"US: Southwest",3
2020-04-20,"US: Southwest",3
2020-04-21,"US: Southwest",3
2020-04-22,"US: Southwest",3
2020-04-23,"US: Southwest",3
2020-04-24,"US: Southwest",3
2020-04-25,"US: Southwest",3
2020-04-26,"US: Southwest",3
2020-04-27,"US: Southwest",3
2020-04-28,"US: Southwest",3
2020-04-29,"US: Southwest",3
2020-04-30,"US: Southwest",3
2020-05-01,"US: Southwest",3
2020-05-02,"US: Southwest",3
2020-05-03,"US: Southwest",3
2020-05-04,"US: Southwest",2
2020-05-05,"US: Southwest",2
2020-05-06,"US: Southwest",2
2020-05-07,"US: Southwest",2
2020-05-08,"US: Southwest",2
2020-05-09,"US: Southwest",2
2020-05-10,"US: Southwest",2
2020-05-11,"US: Southwest",2
2020-05-12,"US: Southwest",1
2020-05-13,"US: Southwest",1
2020-05-14,"US: Southwest",1
2020-05-15,"US: Southwest",1
2020-05-16,"US: Southwest",1
2020-05-17,"US: Southwest",1
2020-05-18,"US: Southwest",1
2020-05-19,"US: Southwest",1
2020-05-20,"US: Southwest",1
2020-05-21,"US: Southwest",1
2020-05-22,"US: Southwest",1
2020-05-23,"US: Southwest",1
2020-05-24,"US: Southwest",1
2020-05-25,"US: Southwest",1
2020-05-26,"US: Southwest",1
2020-05-27,"US: Southwest",1
2020-05-28,"US: Southwest",1
2020-05-29,"US: Southwest",1
2020-05-30,"US: Southwest",1
2020-05-31,"US: Southwest",1
2020-02-15,"US: Tennessee",1
2020-02-16,"US: Tennessee",1
2020-02-17,"US: Tennessee",1
2020-02-18,"US: Tennessee",1
2020-02-19,"US: Tennessee",1
2020-02-20,"US: Tennessee",1
2020-02-21,"US: Tennessee",1
2020-02-22,"US: Tennessee",1
2020-02-23,"US: Tennessee",1
2020-02-24,"US: Tennessee",1
2020-02-25,"US: Tennessee",1
2020-02-26,"US: Tennessee",1
2020-02-27,"US: Tennessee",1
2020-02-28,"US: Tennessee",1
2020-02-29,"US: Tennessee",1
2020-03-01,"US: Tennessee",1
2020-03-02,"US: Tennessee",1
2020-03-03,"US: Tennessee",1
2020-03-04,"US: Tennessee",1
2020-03-05,"US: Tennessee",1
2020-03-06,"US: Tennessee",1
2020-03-07,"US: Tennessee",1
2020-03-08,"US: Tennessee",1
2020-03-09,"US: Tennessee",1
2020-03-10,"US: Tennessee",1
2020-03-11,"US: Tennessee",1
2020-03-12,"US: Tennessee",1
2020-03-13,"US: Tennessee",1
2020-03-14,"US: Tennessee",1
2020-03-15,"US: Tennessee",1
2020-03-16,"US: Tennessee",1
2020-03-17,"US: Tennessee",1
2020-03-18,"US: Tennessee",1
2020-03-19,"US: Tennessee",1
2020-03-20,"US: Tennessee",1
2020-03-21,"US: Tennessee",1
2020-03-22,"US: Tennessee",1
2020-03-23,"US: Tennessee",2
2020-03-24,"US: Tennessee",2
2020-03-25,"US: Tennessee",2
2020-03-26,"US: Tennessee",2
2020-03-27,"US: Tennessee",2
2020-03-28,"US: Tennessee",2
2020-03-29,"US: Tennessee",2
2020-03-30,"US: Tennessee",2
2020-03-31,"US: Tennessee",3
2020-04-01,"US: Tennessee",3
2020-04-02,"US: Tennessee",3
2020-04-03,"US: Tennessee",3
2020-04-04,"US: Tennessee",3
2020-04-05,"US: Tennessee",3
2020-04-06,"US: Tennessee",3
2020-04-07,"US: Tennessee",3
2020-04-08,"US: Tennessee",3
2020-04-09,"US: Tennessee",3
2020-04-10,"US: Tennessee",3
2020-04-11,"US: Tennessee",3
2020-04-12,"US: Tennessee",3
2020-04-13,"US: Tennessee",3
2020-04-14,"US: Tennessee",3
2020-04-15,"US: Tennessee",3
2020-04-16,"US: Tennessee",3
2020-04-17,"US: Tennessee",3
2020-04-18,"US: Tennessee",3
2020-04-19,"US: Tennessee",3
2020-04-20,"US: Tennessee",3
2020-04-21,"US: Tennessee",3
2020-04-22,"US: Tennessee",3
2020-04-23,"US: Tennessee",3
2020-04-24,"US: Tennessee",3
2020-04-25,"US: Tennessee",3
2020-04-26,"US: Tennessee",3
2020-04-27,"US: Tennessee",3
2020-04-28,"US: Tennessee",3
2020-04-29,"US: Tennessee",2
2020-04-30,"US: Tennessee",2
2020-05-01,"US: Tennessee",2
2020-05-02,"US: Tennessee",2
2020-05-03,"US: Tennessee",2
2020-05-04,"US: Tennessee",2
2020-05-05,"US: Tennessee",2
2020-05-06,"US: Tennessee",1
2020-05-07,"US: Tennessee",1
2020-05-08,"US: Tennessee",1
2020-05-09,"US: Tennessee",1
2020-05-10,"US: Tennessee",1
2020-05-11,"US: Tennessee",1
2020-05-12,"US: Tennessee",1
2020-05-13,"US: Tennessee",1
2020-05-14,"US: Tennessee",1
2020-05-15,"US: Tennessee",1
2020-05-16,"US: Tennessee",1
2020-05-17,"US: Tennessee",1
2020-05-18,"US: Tennessee",1
2020-05-19,"US: Tennessee",1
2020-05-20,"US: Tennessee",1
2020-05-21,"US: Tennessee",1
2020-05-22,"US: Tennessee",1
2020-05-23,"US: Tennessee",1
2020-05-24,"US: Tennessee",1
2020-05-25,"US: Tennessee",1
2020-05-26,"US: Tennessee",1
2020-05-27,"US: Tennessee",1
2020-05-28,"US: Tennessee",1
2020-05-29,"US: Tennessee",1
2020-05-30,"US: Tennessee",1
2020-05-31,"US: Tennessee",1
2020-02-15,"US: Texas",1
2020-02-16,"US: Texas",1
2020-02-17,"US: Texas",1
2020-02-18,"US: Texas",1
2020-02-19,"US: Texas",1
2020-02-20,"US: Texas",1
2020-02-21,"US: Texas",1
2020-02-22,"US: Texas",1
2020-02-23,"US: Texas",1
2020-02-24,"US: Texas",1
2020-02-25,"US: Texas",1
2020-02-26,"US: Texas",1
2020-02-27,"US: Texas",1
2020-02-28,"US: Texas",1
2020-02-29,"US: Texas",1
2020-03-01,"US: Texas",1
2020-03-02,"US: Texas",1
2020-03-03,"US: Texas",1
2020-03-04,"US: Texas",1
2020-03-05,"US: Texas",1
2020-03-06,"US: Texas",1
2020-03-07,"US: Texas",1
2020-03-08,"US: Texas",1
2020-03-09,"US: Texas",1
2020-03-10,"US: Texas",1
2020-03-11,"US: Texas",1
2020-03-12,"US: Texas",1
2020-03-13,"US: Texas",1
2020-03-14,"US: Texas",1
2020-03-15,"US: Texas",1
2020-03-16,"US: Texas",1
2020-03-17,"US: Texas",1
2020-03-18,"US: Texas",1
2020-03-19,"US: Texas",1
2020-03-20,"US: Texas",1
2020-03-21,"US: Texas",1
2020-03-22,"US: Texas",1
2020-03-23,"US: Texas",1
2020-03-24,"US: Texas",1
2020-03-25,"US: Texas",1
2020-03-26,"US: Texas",1
2020-03-27,"US: Texas",2
2020-03-28,"US: Texas",2
2020-03-29,"US: Texas",2
2020-03-30,"US: Texas",2
2020-03-31,"US: Texas",2
2020-04-01,"US: Texas",2
2020-04-02,"US: Texas",3
2020-04-03,"US: Texas",3
2020-04-04,"US: Texas",3
2020-04-05,"US: Texas",3
2020-04-06,"US: Texas",3
2020-04-07,"US: Texas",3
2020-04-08,"US: Texas",3
2020-04-09,"US: Texas",3
2020-04-10,"US: Texas",3
2020-04-11,"US: Texas",3
2020-04-12,"US: Texas",3
2020-04-13,"US: Texas",3
2020-04-14,"US: Texas",3
2020-04-15,"US: Texas",3
2020-04-16,"US: Texas",3
2020-04-17,"US: Texas",3
2020-04-18,"US: Texas",3
2020-04-19,"US: Texas",3
2020-04-20,"US: Texas",3
2020-04-21,"US: Texas",3
2020-04-22,"US: Texas",3
2020-04-23,"US: Texas",3
2020-04-24,"US: Texas",3
2020-04-25,"US: Texas",3
2020-04-26,"US: Texas",3
2020-04-27,"US: Texas",3
2020-04-28,"US: Texas",3
2020-04-29,"US: Texas",3
2020-04-30,"US: Texas",3
2020-05-01,"US: Texas",2
2020-05-02,"US: Texas",2
2020-05-03,"US: Texas",2
2020-05-04,"US: Texas",2
2020-05-05,"US: Texas",2
2020-05-06,"US: Texas",2
2020-05-07,"US: Texas",2
2020-05-08,"US: Texas",2
2020-05-09,"US: Texas",2
2020-05-10,"US: Texas",2
2020-05-11,"US: Texas",2
2020-05-12,"US: Texas",2
2020-05-13,"US: Texas",2
2020-05-14,"US: Texas",2
2020-05-15,"US: Texas",2
2020-05-16,"US: Texas",2
2020-05-17,"US: Texas",2
2020-05-18,"US: Texas",1
2020-05-19,"US: Texas",1
2020-05-20,"US: Texas",1
2020-05-21,"US: Texas",1
2020-05-22,"US: Texas",1
2020-05-23,"US: Texas",1
2020-05-24,"US: Texas",1
2020-05-25,"US: Texas",1
2020-05-26,"US: Texas",1
2020-05-27,"US: Texas",1
2020-05-28,"US: Texas",1
2020-05-29,"US: Texas",1
2020-05-30,"US: Texas",1
2020-05-31,"US: Texas",1
2020-02-15,"Romania",0
2020-02-16,"Romania",0
2020-02-17,"Romania",0
2020-02-18,"Romania",0
2020-02-19,"Romania",0
2020-02-20,"Romania",0
2020-02-21,"Romania",0
2020-02-22,"Romania",0
2020-02-23,"Romania",0
2020-02-24,"Romania",0
2020-02-25,"Romania",1
2020-02-26,"Romania",1
2020-02-27,"Romania",1
2020-02-28,"Romania",1
2020-02-29,"Romania",1
2020-03-01,"Romania",1
2020-03-02,"Romania",1
2020-03-03,"Romania",1
2020-03-04,"Romania",1
2020-03-05,"Romania",1
2020-03-06,"Romania",1
2020-03-07,"Romania",1
2020-03-08,"Romania",1
2020-03-09,"Romania",1
2020-03-10,"Romania",1
2020-03-11,"Romania",2
2020-03-12,"Romania",2
2020-03-13,"Romania",2
2020-03-14,"Romania",2
2020-03-15,"Romania",2
2020-03-16,"Romania",2
2020-03-17,"Romania",2
2020-03-18,"Romania",2
2020-03-19,"Romania",2
2020-03-20,"Romania",2
2020-03-21,"Romania",2
2020-03-22,"Romania",2
2020-03-23,"Romania",2
2020-03-24,"Romania",3
2020-03-25,"Romania",3
2020-03-26,"Romania",3
2020-03-27,"Romania",3
2020-03-28,"Romania",3
2020-03-29,"Romania",3
2020-03-30,"Romania",3
2020-03-31,"Romania",3
2020-04-01,"Romania",3
2020-04-02,"Romania",3
2020-04-03,"Romania",3
2020-04-04,"Romania",3
2020-04-05,"Romania",3
2020-04-06,"Romania",3
2020-04-07,"Romania",3
2020-04-08,"Romania",3
2020-04-09,"Romania",3
2020-04-10,"Romania",3
2020-04-11,"Romania",3
2020-04-12,"Romania",3
2020-04-13,"Romania",3
2020-04-14,"Romania",3
2020-04-15,"Romania",3
2020-04-16,"Romania",3
2020-04-17,"Romania",3
2020-04-18,"Romania",3
2020-04-19,"Romania",3
2020-04-20,"Romania",3
2020-04-21,"Romania",3
2020-04-22,"Romania",3
2020-04-23,"Romania",3
2020-04-24,"Romania",3
2020-04-25,"Romania",3
2020-04-26,"Romania",3
2020-04-27,"Romania",3
2020-04-28,"Romania",3
2020-04-29,"Romania",3
2020-04-30,"Romania",3
2020-05-01,"Romania",3
2020-05-02,"Romania",3
2020-05-03,"Romania",3
2020-05-04,"Romania",3
2020-05-05,"Romania",3
2020-05-06,"Romania",3
2020-05-07,"Romania",3
2020-05-08,"Romania",3
2020-05-09,"Romania",3
2020-05-10,"Romania",3
2020-05-11,"Romania",3
2020-05-12,"Romania",3
2020-05-13,"Romania",3
2020-05-14,"Romania",3
2020-05-15,"Romania",2
2020-05-16,"Romania",2
2020-05-17,"Romania",2
2020-05-18,"Romania",2
2020-05-19,"Romania",2
2020-05-20,"Romania",2
2020-05-21,"Romania",2
2020-05-22,"Romania",2
2020-05-23,"Romania",2
2020-05-24,"Romania",2
2020-05-25,"Romania",2
2020-05-26,"Romania",2
2020-05-27,"Romania",2
2020-05-28,"Romania",2
2020-05-29,"Romania",2
2020-05-30,"Romania",2
2020-05-31,"Romania",2
2020-02-15,"Russia",1
2020-02-16,"Russia",1
2020-02-17,"Russia",1
2020-02-18,"Russia",1
2020-02-19,"Russia",1
2020-02-20,"Russia",1
2020-02-21,"Russia",1
2020-02-22,"Russia",1
2020-02-23,"Russia",1
2020-02-24,"Russia",1
2020-02-25,"Russia",1
2020-02-26,"Russia",1
2020-02-27,"Russia",1
2020-02-28,"Russia",1
2020-02-29,"Russia",1
2020-03-01,"Russia",1
2020-03-02,"Russia",1
2020-03-03,"Russia",1
2020-03-04,"Russia",1
2020-03-05,"Russia",1
2020-03-06,"Russia",1
2020-03-07,"Russia",1
2020-03-08,"Russia",1
2020-03-09,"Russia",1
2020-03-10,"Russia",1
2020-03-11,"Russia",1
2020-03-12,"Russia",1
2020-03-13,"Russia",1
2020-03-14,"Russia",1
2020-03-15,"Russia",1
2020-03-16,"Russia",1
2020-03-17,"Russia",1
2020-03-18,"Russia",1
2020-03-19,"Russia",2
2020-03-20,"Russia",2
2020-03-21,"Russia",2
2020-03-22,"Russia",2
2020-03-23,"Russia",2
2020-03-24,"Russia",2
2020-03-25,"Russia",2
2020-03-26,"Russia",2
2020-03-27,"Russia",2
2020-03-28,"Russia",3
2020-03-29,"Russia",3
2020-03-30,"Russia",3
2020-03-31,"Russia",3
2020-04-01,"Russia",3
2020-04-02,"Russia",3
2020-04-03,"Russia",3
2020-04-04,"Russia",3
2020-04-05,"Russia",3
2020-04-06,"Russia",3
2020-04-07,"Russia",3
2020-04-08,"Russia",3
2020-04-09,"Russia",3
2020-04-10,"Russia",3
2020-04-11,"Russia",3
2020-04-12,"Russia",3
2020-04-13,"Russia",3
2020-04-14,"Russia",3
2020-04-15,"Russia",3
2020-04-16,"Russia",3
2020-04-17,"Russia",3
2020-04-18,"Russia",3
2020-04-19,"Russia",3
2020-04-20,"Russia",3
2020-04-21,"Russia",3
2020-04-22,"Russia",3
2020-04-23,"Russia",3
2020-04-24,"Russia",3
2020-04-25,"Russia",3
2020-04-26,"Russia",3
2020-04-27,"Russia",3
2020-04-28,"Russia",3
2020-04-29,"Russia",3
2020-04-30,"Russia",3
2020-05-01,"Russia",3
2020-05-02,"Russia",3
2020-05-03,"Russia",3
2020-05-04,"Russia",3
2020-05-05,"Russia",3
2020-05-06,"Russia",3
2020-05-07,"Russia",3
2020-05-08,"Russia",3
2020-05-09,"Russia",3
2020-05-10,"Russia",3
2020-05-11,"Russia",3
2020-05-12,"Russia",2
2020-05-13,"Russia",2
2020-05-14,"Russia",2
2020-05-15,"Russia",2
2020-05-16,"Russia",2
2020-05-17,"Russia",2
